Filtered Data
78.12733333333334
78.09375
78.074
78.06033333333333
78.05128571428571
78.044
78.03855555555555
78.03399999999999
78.03063636363636
78.02775
78.02499999999999
78.02292857142857
78.021
78.0194375
78.018
78.01677777777778
78.01568421052632
78.01465
78.01366666666667
78.01277272727273
78.012
78.01133333333334
78.01068000000001
78.01007692307694
78.00955555555556
78.00903571428573
78.00865517241381
78.00823333333335
78.0077741935484
78.00734375000002
78.00696969696972
78.00655882352943
78.0062285714286
78.00583333333336
78.0054864864865
78.00513157894738
78.00487179487182
78.00455000000002
78.00434146341466
78.00409523809526
78.00395348837212
78.00375000000003
78.00353333333335
78.00339130434784
78.00321276595746
78.00304166666668
78.00287755102042
78.00272000000001
78.00252941176471
78.00236538461539
78.00224528301887
78.00212962962962
78.00201818181817
78.00189285714285
78.0017543859649
78.00163793103447
78.0015254237288
78.00141666666664
78.0013114754098
78.00120967741933
78.00117460317458
78.00106249999997
78.00101538461536
78.00090909090906
78.00082089552235
78.00074999999997
78.00068115942025
78.00059999999996
78.00053521126758
78.00047222222219
78.00039726027394
78.0003243243243
78.00022666666663
78.00015789473682
78.00009090909089
78.00005128205126
77.99998734177213
77.99992499999998
77.99985185185183
77.99978048780486
77.99968674698793
77.99961904761903
77.99956470588234
77.99952325581394
77.99949425287355
77.99944318181817
77.999404494382
77.99935555555554
77.99930769230768
77.9992608695652
77.99924731182794
77.99920212765956
77.99916842105262
77.99910416666665
77.99907216494844
77.99902040816326
77.9990101010101
77.99897
77.9989405940594
77.99891176470588
77.9988932038835
77.99885576923077
77.9988380952381
77.99881132075473
77.99877570093459
77.99874074074074
77.99870642201834
77.99867272727272
77.99865765765765
77.99864285714284
77.998610619469
77.9986140350877
77.9985913043478
77.99858620689652
77.99857264957262
77.9985508474576
77.99853781512601
77.99849999999996
77.9984545454545
77.99842622950815
77.9983821138211
77.99834677419351
77.99833599999995
77.99834126984122
77.99833858267712
77.99832031249996
77.99831007751933
77.99829230769227
77.99828244274805
77.99825757575753
77.99824812030072
77.99822388059698
77.99820740740738
77.99818382352939
77.99817518248173
77.99817391304346
77.99815107913668
77.9981357142857
77.9981063829787
77.99809154929575
77.9980699300699
77.99806249999997
77.9980344827586
77.99801369863012
77.9979863945578
77.99798648648647
77.9979597315436
77.99793999999997
77.99791390728474
77.99789473684207
77.99787581699343
77.9978701298701
77.9978580645161
77.99785256410253
77.99784076433117
77.99782911392401
77.99781761006285
77.99778749999996
77.99776397515524
77.9977407407407
77.99773006134964
77.99771341463409
77.99770909090904
77.99769277108429
77.99768862275444
77.99769047619043
77.99768047337274
77.99766470588231
77.9976549707602
77.99764534883717
77.99762427745661
77.99759770114939
77.99758285714282
77.99757386363632
77.99755932203385
77.99755617977523
77.99754189944129
77.99752777777772
77.99751381215464
77.99751098901093
77.99749726775951
77.99749999999995
77.99748648648644
77.99746774193544
77.9974545454545
77.99744148936166
77.99743915343912
77.99743684210523
77.99743979057588
77.99742187499997
77.99742487046629
77.99741752577316
77.99742051282048
77.9974132653061
77.99740609137054
77.99740404040402
77.99740201005024
77.99739499999998
77.99738805970148
77.9973712871287
77.99735467980294
77.99733333333332
77.99732682926827
77.99732524271843
77.99732850241544
77.99733653846152
77.99732535885165
77.99731904761903
77.99731279620852
77.99731603773584
77.9973145539906
77.99730841121495
77.99730697674418
77.99730092592593
77.99729953917051
77.99730275229358
77.99729223744292
77.99728181818182
77.99728959276018
77.99729279279279
77.9973004484305
77.99729464285714
77.99730666666666
77.9973053097345
77.99729955947136
77.9972894736842
77.99727947598252
77.99727826086955
77.99728138528137
77.99728017241378
77.99727467811158
77.99726495726495
77.99725957446807
77.99725
77.9972405063291
77.99723529411764
77.99721757322176
77.99720833333333
77.99720331950208
77.99719834710744
77.99718930041152
77.99718852459016
77.99718367346938
77.99718292682925
77.9971740890688
77.99716532258063
77.99715662650601
77.99714799999998
77.9971434262948
77.99713888888887
77.9971422924901
77.99713385826769
77.99713725490193
77.99713281249997
77.99712840466923
77.99712403100771
77.99711583011579
77.99710769230765
77.9970996168582
77.99709160305339
77.99708745247143
77.99708333333328
77.99707547169805
77.99707142857137
77.99705992509358
77.99705970149249
77.99704832713749
77.99704074074069
77.99702952029514
77.99702573529406
77.99701831501825
77.99701094890504
77.9969963636363
77.9969818840579
77.9969675090252
77.9969568345323
77.99695340501785
77.99694999999993
77.99695017793587
77.99693971631199
77.99694346289745
77.99694366197176
77.99694385964905
77.99694405594398
77.9969372822299
77.99693055555548
77.99692387543244
77.99691724137922
